station_id,nearest_station,nearest_line,cluster,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,quad_signature,axis_mobility_demand_score,axis_observed_subway_score,axis_hidden_gap_score,axis_visual_morphology_score,axis_temporal_dynamics_score,surrounding_total_flow,subway_total_activity,mobility_minus_subway_gap,outer_1km_plus_share
2536,을지로4가,5호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.05003573030797465,0.07139625214398122,0.27763466109225116,1.0,0.09052656138930294,24659385.29,58086284,-0.0062251845719516,0.0
2646,태릉입구,6호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.05963928881958266,0.07138800165964049,0.2764722173284169,0.849101293039906,0.07729682192674563,23879659.64,58079572,-0.0083341592462511,0.0
4103,공항시장,9호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.05367163582953986,0.016030228889590374,0.30326446831675025,0.8965179981768008,0.0750834566017053,21393908.14,13044474,0.0402739373858811,0.0
323,약수,3호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.05274791756789374,0.15319347147188592,0.23188526049433178,0.5708770408681684,0.0846930683273362,24215955.07,124630612,-0.0892264705069833,0.0
319,종로3가,3호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.04273114089947881,0.09772919468437176,0.25967972159237224,0.8393724601695727,0.0692309202879444,22360607.59,79508870,-0.0388001046342577,0.0
2513,김포공항,5호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.10615280423827941,0.0912928937588856,0.32373507898324533,0.6120640629355697,0.045946229421314363,20844394.08,74272759,-0.0364808484529609,0.0821222695862599
2629,삼각지,6호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.05843636615295931,0.08018431478763233,0.2665966361934563,0.7478661661430787,0.07145458600618011,20520767.98,65235619,-0.0262510264148835,0.0
2556,올림픽공원(한국체대),5호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.06521555513587064,0.06291212126532385,0.27853907825200336,0.6891199279015322,0.06632114559868375,18780625.0,51184206,-0.0137039236945604,0.0065756102366135
216,잠실(송파구청),2호선,3,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.592774866769703,0.9368482741965178,0.15415739115298557,0.9206756274518817,0.686080776616661,260884211.79,762155734,-0.2302449980506048,0.0
243,충정로(경기대입구),2호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.03916174143967384,0.12003854859342966,0.24037246546612112,0.7943613139136111,0.07599128804705975,17676483.33,97658154,-0.0738284780208315,0.0
434,남태령,4호선,1,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.14703691214614759,0.0153418960945729,0.31564902567252673,0.052177215826583946,0.0337183101241565,14628581.6,12484496,0.0225920657931065,0.0289503447142134
422,동대문역사문화공원,4호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.030413147907874454,0.2046626331410694,0.19267540928758345,0.8647535831081823,0.06380331100952896,16972796.259999998,166502216,-0.1603633166502611,0.0
431,동작(현충원),4호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.04658512777645593,0.02272539859497915,0.287902333381023,0.6622185062002556,0.04461655157152791,13595370.63,18491182,0.0124030377083271,0.0
2538,청구,5호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.023792591975766247,0.04471318889348562,0.27327685435955906,0.8219295269828999,0.053802837778482784,11920952.76,36378865,-0.0141313769579177,0.0
4120,동작(현충원),9호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.04189474001108413,0.011382487184396205,0.28254606733621485,0.49872969665598255,0.010855038110584461,5839244.6,9263406,0.0026853810020348,0.0
2627,공덕,6호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.005590244425947114,0.18061810108792115,0.19046194602293293,0.8256056702867424,0.04072192021869956,6638818.28,146941316,-0.1643791134680297,0.0
150,서울역,1호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.007454759878202379,0.4142077018155775,0.06316084661124242,0.8518477071548708,0.03414669436544222,7608259.34,336972996,-0.3953363460004744,0.0
4102,김포공항,9호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.0005124445221040759,0.05085646118212205,0.2580330363576215,0.825829739091346,0.024177973891260224,3998217.54,41376589,-0.04178761901102,0.0
2754,부천종합운동장,7호선,5,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.0,0.027748808993969996,0.2657710748247704,0.6035540291691444,0.0,658370.1799999999,22577867,-0.02774880899397,0.0
222,강남,2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.3922185451174605,1.0,0.0,0.8712553484502703,0.5084562872551294,181141237.6,813531431,-0.5099265137614228,0.0
